6.01318, -2.15071, 2.46897
4.06828, -0.858316, 3.91508
-3.13977, 1.22035, -2.55626
2.36827, -1.56794, 3.64807
-0.968694, 0.437834, -5.31065
-5.11988, -0.645599, 6.19972
-3.53134, 1.02008, -5.57761
-4.31653, -0.104842, 5.88148
-5.68937, 0.84232, 4.68929
-4.94057, 2.22313, -3.05531
-5.15091, -0.755765, 4.47818
3.50767, -3.85911, 5.2288
-0.807672, 2.04278, -3.71845
2.07975, -2.27753, 5.78942
5.36343, -0.29707, -4.01239
3.29425, -2.38193, 4.02317
-7.18576, 0.891459, 5.79794
-3.09749, 1.25407, -2.52473
-2.78686, 1.47526, -0.501447
-3.25541, 1.514, -1.98825
-5.63787, 0.316656, 4.87798
-0.790591, 1.83335, -2.97618
4.68696, 0.252395, -7.01945
-0.806088, -3.35524, 0.870801
2.92112, -2.8065, 3.3053
-5.36658, 0.054502, 5.35501
-0.633208, -2.84369, 1.905
-5.22225, -0.252177, 4.07854
-2.7333, 1.97377, -3.92562
1.91679, -1.04559, 2.87706
-3.58623, 0.459832, 3.42039
-6.8247, -1.14761, 4.60588
-3.16915, 0.677582, 0.489559
6.56636, 0.60184, -4.17141
1.29585, -2.23873, 3.08278
-2.80011, 3.08909, -1.69022
6.8165, -0.45319, -3.42307
-3.4476, 3.23863, -5.70718
4.81224, -0.0099598, -6.36873
-4.18727, -0.893566, 4.81259
-2.90164, 2.01609, -4.1462
2.34622, -2.11013, 1.57701
2.52335, -2.97969, 3.80874
3.73991, -0.0563491, -4.87182
-5.24643, 2.60197, -5.27123
-6.72254, 0.0278215, 5.04905
-4.90001, 0.540896, 5.68662
-4.02675, 0.328238, -2.49217
4.43625, -1.51362, 4.59246
-3.57546, -0.340928, 5.80451
3.80894, -0.00618769, -4.89026
2.2743, -3.20605, 4.95095
3.722, -2.33627, 1.43071
-5.62378, 0.273616, 5.42387
-3.80242, 2.14303, -3.87647
3.31268, -1.70212, 4.19873
3.96263, -2.93975, 4.52778
1.8493, -1.44864, 3.12031
3.91897, -2.42296, 4.33177
1.38915, -1.98299, 2.05192
-5.44969, -0.808377, 4.97176
-0.54493, 2.11413, -4.57174
-5.83292, 2.70879, -2.70729
1.54683, -1.79093, 3.48896
1.11842, -1.23999, 1.77594
3.95149, -3.0146, 4.36378
5.45076, 0.447392, -4.43165
-5.47895, -0.455899, 3.96174
-5.90835, -0.65454, 2.14699
-6.90287, 0.429539, 6.37214
3.88564, -2.60336, 2.11342
-2.38516, 3.27309, 0.0203499
4.31157, -1.7793, 2.013
3.65644, -1.63055, 2.81032
-2.68955, 2.49453, -2.40976
4.00207, -1.73945, 0.721719
-6.17511, 0.328534, 5.31906
-3.46869, 1.63608, -3.61458
2.13408, -1.5315, 3.17598
4.29253, -2.16776, 1.80773
-1.88359, 1.77049, -3.30338
-2.14304, 3.11896, -4.59784
4.44005, -2.06222, 1.82186
3.11798, -1.837, 4.1962
2.83074, 0.818594, -5.99235
-2.81115, 2.35545, -2.26105
-4.47329, 2.53626, -2.14321
2.94691, -3.61338, 3.46013
-5.28802, 0.410852, 5.40319
-2.1693, 2.00497, -1.66831
7.16389, -1.1129, 3.66307
-5.80295, -1.40303, 5.15913
2.06716, -2.0707, 4.86676
-1.48585, 0.281922, -2.87146
-4.5481, 0.976303, 5.38777
1.03374, -1.49936, 3.95723
-5.21663, -0.0234834, 6.05683
4.55682, -0.886273, -6.43792
2.15836, -1.81152, 2.67137
1.45057, -3.17075, 4.31939
-3.55122, 1.96991, -3.07787
4.68824, -2.9218, 0.553056
-2.5781, 1.86908, -2.29811
4.42053, -1.88919, 6.6746
-4.52005, -0.182686, 5.83933
-6.38916, -0.641953, 4.60786
0.486976, -2.06954, 3.35773
-0.350895, 2.20982, -1.18729
1.511, -2.19581, 0.996994
2.02862, -1.86845, 3.50998
-4.23821, -0.325409, 2.87833
-4.17123, 0.643714, -2.18935
3.16111, -2.12854, 3.11207
5.25404, -3.01869, 3.44828
-2.75632, 1.7454, -5.53673
-4.05527, 1.89883, -2.93588
1.91287, -1.31579, 4.19613
-5.42774, 0.41154, 2.84661
1.44678, -2.1913, 7.08505
-6.50541, -1.13576, 3.85705
-5.65047, 0.175011, 4.61751
-3.21241, 0.238929, 5.26727
-3.31847, 1.79034, -4.57961
-3.77832, 2.59734, -2.09984
4.19918, -1.93646, 3.52628
2.4786, -1.93898, 2.99373
2.53369, -2.17778, 4.10915
6.73129, 1.69808, -5.53493
1.77069, -1.52013, 1.09827
4.49867, -2.02097, 2.77987
4.22789, -1.01876, -3.39227
-5.96489, 0.514549, 3.33099
-4.97645, 0.677442, 4.03725
-3.33924, 1.09344, -1.99754
0.980792, -2.38172, 1.06964
-5.41165, 1.21684, -3.14936
-5.98202, 1.29279, 5.50012
4.70241, -0.542313, -3.74746
1.59288, -1.98566, 3.14648
2.89808, -2.03467, 4.68549
-4.23396, 2.16132, -2.37247
3.57378, -1.4629, 2.74146
2.33862, -2.09467, 3.80397
1.39974, -2.33662, 3.94878
-3.00586, 2.59692, -3.68021
-4.12249, 1.49274, -3.9429
-5.01286, 0.131164, 5.47766
5.12333, -1.50257, 6.07494
2.06851, -3.41738, 2.92682
-4.87572, 0.177798, 5.13998
-3.52709, 1.37425, -5.60931
5.36642, -0.429201, -4.4009
-2.83671, 1.93605, -3.92595
2.11303, -1.07541, 5.12535
1.37311, -0.396564, 3.18359
-5.82241, -1.66958, 5.70705
-7.04715, 0.370174, 4.83714
-1.28963, 1.80157, -4.0334
4.23487, -2.14169, 3.61121
-4.20884, 2.304, -4.52356
-1.87847, 1.89467, -3.8371
-4.21693, 1.64679, 0.242696
-1.79031, 1.96775, -2.40225
2.51143, -2.7894, 1.27837
-4.99646, -0.973392, 5.07834
0.154269, 2.72895, -4.97721
-4.42353, 0.7629, 6.41697
4.1034, -2.09668, 3.46652
5.78013, -0.229232, 2.70795
5.07238, 0.28666, -4.49517
-3.13833, 3.33707, -4.80211
-4.14977, 0.669384, 4.54852
-2.81101, 1.6993, -3.71268
2.26824, -2.41856, 1.7984
1.80014, -1.99629, 0.563945
-6.13539, -1.26902, 5.52508
-1.90986, -0.946132, 6.11492
-3.38424, -1.07152, 4.099
-4.49265, -0.54264, 4.92821
2.50711, -1.8317, 3.85098
-2.60922, 3.6194, -3.40542
2.78192, -1.7714, 2.69397
-0.120937, -2.94031, 3.17579
5.38771, 0.13993, -3.61026
-4.28022, 0.846353, 3.3364
4.45564, -1.16922, 5.10416
-4.74362, -0.473529, 5.69381
3.86692, -2.38211, 3.80541
5.3009, -3.1473, 3.15055
-6.68355, 1.03066, 5.41912
-3.98048, 0.497231, 4.05889
4.75809, -2.216, 1.22266
-4.50591, 0.380533, 4.89082
3.94913, -2.97925, 2.99855
-4.34607, 1.23867, -1.16864
-3.40282, 1.20142, -3.59426
2.42413, -2.59948, 2.59812
-3.36195, 2.61178, -3.05972
5.50122, -2.53231, 2.68236
-4.75395, -0.188495, 3.51285
-5.4716, 0.427211, 4.25565
3.07862, -2.07159, 5.57702
-3.17479, 2.49105, -1.80995
-4.00597, 1.08356, -2.74297
-5.47473, 3.78828, -4.51856
6.4852, -1.38314, 3.4326
-6.34459, -0.928273, 4.32076
2.29542, -1.47118, 5.81228
-4.80066, -0.398013, 5.10196
-1.35366, 1.8705, -3.03617
5.51659, -0.422057, -4.35501
4.01843, -0.880013, 1.30294
-5.87697, -0.100736, 5.39578
-5.18095, 0.273976, 6.19967
-0.764315, 2.10419, -3.4707
-3.09051, -0.417067, 6.9411
3.7776, -2.1594, 0.0187116
-3.17201, 2.26074, -3.68308
2.43151, -2.11404, 2.97813
1.31996, -2.46645, 4.0287
-5.38861, 0.285832, 5.14071
-3.92915, 0.475206, 3.76787
4.45148, -1.27056, 2.67619
-1.42798, 1.25867, -1.15624
-5.44122, 1.851, -4.14975
1.67908, -2.37484, 2.24636
-0.837733, 2.0465, -0.165777
-6.12839, 2.86646, 0.574767
3.37591, -2.89855, 4.5054
-3.35439, 2.8749, -1.97327
3.08579, -2.96425, 3.57307
3.07651, -3.07221, -0.965431
3.27487, -1.27667, 5.65973
2.41268, -1.75576, 4.88991
3.19246, -0.648858, 3.1316
-3.60694, 1.70524, -3.88769
-4.02788, 1.93538, -3.25571
5.80663, 0.774181, -5.79119
2.54341, -1.48805, 0.796194
2.3283, -3.56842, 2.65761
2.7597, -1.36499, 2.4283
0.912787, -1.9406, 3.57465
5.0085, -0.825435, -5.78784
-4.37226, 1.6068, -3.51333
2.15031, -1.28363, 2.74595
-2.59877, 2.06699, -0.815435
6.12816, -0.12485, -5.38314
2.64991, -1.70772, 3.48795
3.67392, -0.45667, 0.7435
1.76507, -3.07276, 2.08619
-6.83384, 2.07308, -1.6101
-6.52436, 0.263257, 3.15696
3.70714, -1.44527, 3.74696
4.95571, 0.447851, -6.45555
1.31047, -1.58156, 0.161893
-5.15549, 1.31042, -2.12636
-5.35141, -0.0196492, 4.52228
-6.45124, 0.654843, 3.99788
2.4311, -1.28082, 2.85817
-4.78539, 1.5385, -2.95153
-6.56317, -0.20438, 6.50771
-5.45168, 0.38695, 3.41048
-4.21684, 2.97068, -2.53936
-2.32388, 3.16102, -0.159771
-4.58147, 2.13958, -6.14699
1.55098, -2.08399, 4.96822
5.10656, 0.0467114, -5.20496
2.51425, -2.69626, 3.57277
-3.83921, 0.439622, 4.23684
1.80386, -0.870143, 3.3665
-0.498381, 2.77007, -4.09943
6.4576, -0.524981, -5.79396
-4.3083, -0.781862, 3.27605
-2.26079, 1.3402, -5.13033
1.74465, -2.54291, 3.13762
-4.66025, 1.72633, -4.80666
-5.39642, 3.04174, -4.50859
-5.33659, 1.81036, -4.49179
-3.45323, 0.720766, -4.11063
-5.09067, 0.811979, 2.15851
4.59331, -1.03467, -4.11188
-5.13851, 0.0432414, 5.34776
-6.16432, 0.799954, 5.06297
-2.26166, 2.21785, -3.19797
-3.38642, -1.4343, 6.73388
3.14257, -2.68306, 1.47633
-5.14796, 1.19832, 4.9149
-3.37787, 1.51792, 3.80568
-2.79004, 2.95239, -3.48242
-3.09371, 1.23253, -2.82901
-2.76644, 0.670574, -2.33639
1.13628, -2.30155, 1.34314
-2.0041, 1.34042, -4.07373
-3.52577, 2.77963, -1.41006
2.23204, -1.85761, 1.86757
-3.29563, 1.59095, -4.41721
2.36104, -2.1084, 3.03154
-4.89406, 2.29085, 8.46993
2.73795, -1.48941, 1.43679
3.65297, -2.20621, 2.56632
-5.87426, -1.58547, 4.57753
-4.86839, 0.0275148, 4.25023
-4.41336, 2.89974, -5.49647
-0.486815, 2.64373, -2.87822
1.31704, -2.09368, 2.91055
3.92788, -0.23213, -4.09222
1.48834, -1.87627, 2.39856
3.94768, -1.18424, 2.81521
-5.40502, -0.159428, 3.89233
-3.88373, 0.790418, -0.281849
-1.73177, 1.81936, -4.59359
3.58555, -1.70245, 2.08011
-3.66354, 1.81577, -1.45318
-5.39474, 0.204605, 3.48601
-5.15563, 3.31229, -3.83218
-2.83841, 1.80777, -5.22668
0.916905, -2.48107, 3.33537
-1.8695, 2.09413, -4.28563
4.98582, 0.11294, -3.6759
1.89311, -1.89018, 5.71958
5.16425, 1.53771, -5.46285
3.12011, -2.30893, 3.62544
-0.782109, 2.67299, -3.43417
5.44378, -2.09726, 2.46806
-2.41617, 2.49012, -2.64533
-3.32621, 2.00399, -1.64094
-3.10643, 1.14986, -0.871346
-5.31487, -0.208967, 6.07548
2.70382, -2.01543, 4.62574
-4.64243, 2.63485, -2.07908
-3.3599, 2.52404, -2.70868
1.5916, -1.61968, 2.45951
-5.56943, 0.504641, 4.47253
4.43915, -1.00756, 2.25375
-4.67824, 2.89345, -1.17032
-4.53025, 1.32992, -2.33399
3.30454, -0.110412, -4.47473
4.50333, 1.75304, -3.73883
1.81268, -2.46229, 2.82856
5.78557, -1.74879, 3.17361
5.32066, -1.86743, 2.25741
-4.88058, 2.36491, -3.31787
-4.19115, 2.91895, -2.22347
-5.00872, 1.17694, 5.38865
-4.90852, 2.24839, -4.94622
6.717, -1.34528, 3.93488
-6.191, 0.972021, 4.11924
-4.96718, 1.66053, -4.72051
-2.5824, 0.751688, 4.35723
4.90168, -1.84361, 2.96625
-6.05917, 0.834743, 2.73236
2.32807, -2.23223, 3.59606
-1.38841, 0.972202, -3.09528
4.70862, 0.45731, -5.3364
6.09903, -0.0690093, -4.14931
1.98827, -1.61475, 4.84072
-1.80465, 1.36009, -3.73605
-2.58114, 1.15165, -2.06205
2.70183, -2.16855, 0.989784
-3.68671, 1.64033, -3.1552
-5.33522, 0.939126, -4.55512
-1.87045, 2.68819, -5.42226
-2.99121, -0.98504, 6.70889
3.58849, -2.57244, 4.90155
2.88797, -2.52244, 3.42416
-3.36054, 2.51695, -2.53366
-6.3036, 0.0218963, 5.43656
4.12772, -2.85241, 3.15157
3.78723, 0.0786371, -5.44715
1.32525, -1.56989, 4.28778
1.86192, -2.50767, 3.86553
-4.59642, -0.330664, 3.93969
3.44466, -1.31745, 6.87782
5.18314, 1.98096, -6.6116
-4.19344, 2.50522, -3.36161
-4.71659, -1.1004, 5.35948
-5.80729, 0.331029, 6.15126
-4.58957, -0.244659, 6.12686
-2.22215, 0.777516, -2.28747
-4.97772, -0.612322, 2.33037
5.57284, -0.205969, -5.12484
4.23627, -1.71473, -0.213743
-5.09163, 0.306157, 5.46683
-3.81157, 4.05406, -1.94689
0.37053, -2.56873, 3.4699
4.32789, -2.31961, 4.5446
-3.92359, 0.970832, 4.20749
-6.00361, -0.297338, 3.13819
2.03145, -1.50901, 3.85466
4.66273, 0.0766673, -4.90358
2.48013, -1.63045, 3.76165
-5.68728, -0.497291, 4.29945
3.97475, -2.34772, 2.93369
-2.87233, 1.26697, -5.04474
-1.86335, 2.02545, -1.82138
-7.73993, 0.505095, 5.01924
-4.09505, 0.554058, 5.41526
4.15385, -2.93306, 3.18797
4.57263, 0.903819, -5.02346
-6.1876, -0.306009, 5.01753
-1.10051, 2.7499, -4.05474
-6.78557, -0.644393, 5.25884
-3.81954, 0.148536, 5.58275
2.77881, -1.96287, 2.67933
-1.10064, 2.02839, -1.58848
3.38847, -0.197889, -4.65569
4.23175, 0.298827, -4.3358
-4.91548, 2.47007, -3.81891
3.26931, -2.52249, 2.71679
4.22837, -2.32838, 5.25381
4.137, -0.754396, 0.25643
-2.93807, 2.31599, -2.84659
-0.134181, -1.87073, 1.91887
-5.16008, -0.463297, 5.52065
-6.75285, 0.0252042, 3.76385
3.28858, -1.15503, 1.50098
-5.56069, 1.58575, -5.31421
4.90517, -1.14715, 3.60837
-5.52428, -1.08609, 4.86768
3.12251, -2.68131, 2.24225
-3.65283, 2.52305, -3.27318
-6.07553, 0.787749, 6.08044
1.75105, -0.519607, 4.37872
0.981225, -1.96431, 3.31351
-5.03241, -0.404773, 6.1109
-3.51982, 0.662737, -3.14675
5.41763, -1.58891, 3.10105
-4.17349, 3.21283, -1.09823
-4.69694, -0.782689, 3.30025
-4.10966, 3.20401, -3.30389
2.11055, -1.43059, 3.1685
5.90092, -3.19588, 0.992211
-1.24612, 1.45169, 0.0572129
1.12508, -3.00377, 5.41619
2.13592, -2.98564, 2.75259
1.2173, -1.10978, 2.64286
3.47885, -1.80573, 1.82796
6.43773, -0.168091, -4.89077
-1.2299, 1.97477, -3.85092
2.04892, -1.9468, 0.713021
-4.14596, 0.672448, 5.99726
2.79851, -0.48803, -5.22213
-6.21151, -1.42091, 4.29264
-1.58138, 0.789519, -5.8979
-5.39341, -1.19526, 3.56605
2.53858, -1.31915, 3.67225
-5.80199, 0.786087, 5.46925
-4.00898, 2.89611, -3.08398
-4.50551, -1.22515, 6.1756
2.63445, -1.02058, 4.4792
-3.29629, 1.50098, -4.66352
4.12955, -1.29828, 4.25967
5.3053, 0.343353, -4.19355
1.94732, -2.10646, 3.4305
-2.2923, 0.892251, -3.73364
-5.31979, -0.37426, 5.74072
5.27985, -1.41202, 2.48138
-3.43958, 1.35768, -0.139456
-4.39843, 0.153242, 5.41033
-1.90861, 2.40328, -3.37413
6.12862, 0.0358694, -5.27398
1.84536, -1.52719, 3.36764
-6.18157, -0.246667, 4.32872
0.530216, -2.90226, 1.45313
-5.7925, 0.79008, 7.25113
2.87389, -2.07246, 3.96781
3.3721, -1.64266, 0.73774
-2.56632, 1.82955, -1.90463
-4.29868, 3.06472, -3.54263
5.09435, -0.389556, 2.37499
1.70854, -2.28518, 4.28762
-0.634341, 1.29615, -2.52749
0.522136, -2.27946, 2.38928
-8.11198, 2.90878, -2.4393
3.49869, -1.98747, 0.962693
-0.53325, 3.15449, -0.837636
1.05304, -1.68894, 3.87908
4.88974, -1.46254, 4.42459
-4.63005, 0.100587, 5.0312
3.75245, -2.19354, 2.94735
-4.3558, 1.23051, -3.97527
3.98318, -1.45505, 3.84167
-1.00946, 0.678858, -3.3863
-2.95421, 0.797823, -3.91844
-2.96745, 2.41178, -3.13216
-2.06454, 1.96407, -5.51222
-3.03048, 1.9995, -0.575165
2.37706, -3.21372, 3.40945
3.20309, -2.69548, 2.38568
3.33597, -2.39196, 5.37184
4.84371, -1.51734, 0.751068
1.8899, -1.43717, 2.36754
3.45773, -0.806587, 2.38518
0.526579, -2.50301, 1.5028
-6.75946, -0.397161, 4.69461
0.430417, -2.29357, 3.66863
4.73468, -0.445306, -4.24256
-3.45997, 0.405185, 5.32111
4.49988, -1.80892, -0.107419
3.39265, -2.91025, 1.5313
-1.15735, -0.328333, 2.78183
-6.91594, 0.205717, 4.86038
-4.81516, 3.13493, -5.87304
-5.02084, -0.938797, 5.28432
-2.06881, 2.83791, -2.71091
-2.10156, 2.67323, -4.02909
-4.03801, 2.05047, -1.452
-0.900241, 1.87121, -4.67855
1.10385, -1.36246, 3.56265
-2.06663, 2.7723, -3.7963
1.9616, -2.54885, 5.49529
-6.14077, 0.394147, 4.09239
-3.5776, 0.00612882, 4.45858
2.5004, -1.35264, 3.51902
-6.31014, 1.09533, 5.01449
-4.81013, -0.17031, 4.00265
2.00144, -1.45644, 2.46762
3.64391, -0.0052325, -4.37764
2.95206, -2.50425, 1.93674
3.41171, -1.5527, 2.60054
-2.7565, 2.31128, -7.28704
2.97129, -1.14728, 4.24555
-1.34968, 2.4952, -2.71565
-5.97626, 2.35146, 0.588975
-4.93745, -1.12356, 5.35889
3.46578, -2.10483, 0.466858
-4.41746, 0.0215212, 5.95296
3.60603, -2.02178, 2.38244
-4.89935, 1.22923, -5.76612
1.49637, -2.99969, 2.54305
-4.7462, 1.09834, -2.27662
-2.49591, 2.79336, -1.55788
-3.98267, 1.07706, 4.8946
3.24022, -0.275018, -7.58989
-3.56937, 1.19879, -2.31815
-1.60492, 1.73454, -2.91305
-5.44637, -0.274465, 3.30489
3.35571, -1.83217, 2.46659
-3.52823, 2.19821, -3.33522
2.97073, -2.97445, 3.70274
-4.83271, -0.226866, -2.75585
-2.00461, 3.04369, -2.97529
-3.17132, 3.04707, -2.05838
-5.92636, 0.422329, 4.59479
1.60206, -1.13155, 1.53999
-5.5696, -0.224208, 4.16079
-6.02249, 0.00276726, 4.61709
3.87915, 0.505979, -3.97653
-4.62502, 0.0355299, 6.34299
-2.47178, 2.65849, -1.55889
4.21764, -1.74801, -5.51274
1.24211, -1.77741, 3.01069
2.1366, -1.48645, 5.84453
3.54287, -1.42193, 4.41478
-6.49569, 2.23856, 4.85934
-4.4407, 2.31807, -2.37228
2.80063, -2.3133, -0.490339
2.9924, -3.83595, 2.2629
5.52362, -0.996215, -4.72017
3.80296, -0.915807, 4.82482
-5.68558, 2.60113, -2.78917
4.00649, -1.4714, 3.14891
2.05452, -2.60927, 1.65554
5.49741, -0.142087, -5.14563
1.63996, -1.15315, 6.74488
2.82291, -2.5433, 2.46726
3.20281, -0.0442616, -4.59058
-5.69745, 1.7055, -1.82554
-4.47274, 1.88645, -4.31543
2.53338, -2.77163, 6.00546
1.37161, -0.782633, 3.90814
-0.59819, 2.05146, -3.75363
-4.50888, 1.55267, -2.87553
5.66116, -0.51859, -5.68218
-5.33358, 2.4475, -3.53915
4.01672, -1.20122, 2.44749
2.93565, -3.52144, 5.73741
3.90116, -2.43725, 1.08057
5.2285, -0.787228, 3.47348
1.14234, -0.90633, 1.98729
-2.06408, 0.87945, -3.64174
1.51816, -2.00441, 3.86211
4.46252, -1.92909, 3.19376
-6.44356, 0.34828, 6.05504
6.08808, -1.65826, 5.596
-2.43056, 1.31903, -3.71738
-1.94005, 2.89229, -1.28629
-3.29484, 2.52133, -1.53765
-3.31952, 1.15447, -4.61162
5.34821, -1.93567, 3.30018
2.16169, -1.33358, 1.24709
-4.01931, 0.646821, -2.24846
-2.21306, 1.78528, -3.05715
4.26984, -2.26136, 4.90403
-4.54108, 1.63505, -2.43258
2.88082, -1.22508, 4.26357
1.76859, -1.07798, 1.36449
-3.79829, 2.30578, -5.35614
-3.9176, 2.18046, -1.54585
-3.07663, 1.35259, -4.32855
-7.04327, -1.26893, 6.19071
-4.78217, -0.263407, 5.86335
2.85687, -2.63555, 2.32211
1.27169, -2.06279, 0.0150327
0.64754, -1.5287, 2.79917
5.03691, -0.0772423, -4.43687
-2.60374, 2.05069, -4.28742
1.7553, -4.00261, 2.81245
2.3961, -1.45042, 3.72714
3.49495, -1.67183, 3.50094
4.5161, -1.20194, 3.90336
-5.63625, 2.70148, -4.54828
4.44917, -1.08534, 3.60045
-6.16825, -0.963665, 4.98834
2.31816, -0.515777, 0.722804
0.651649, -2.31863, 5.60018
-6.36371, 2.56191, -3.2309
3.20801, -1.83492, 4.43706
-6.08067, 0.749723, 4.34221
3.68156, -3.41422, 4.46544
-4.28313, 1.31086, -2.68078
2.36166, -3.0785, 4.90652
-3.59189, -1.13822, 2.22187
4.13449, 0.494, -4.20185
5.66862, -1.61566, -0.7255
3.04521, -1.21161, 3.52441
6.22393, -2.56902, 5.01056
-6.62662, -0.537759, 5.05705
4.72275, -1.80978, 2.59075
1.13512, -0.79773, 5.19053
-2.52585, 2.39969, -3.13065
-3.22542, 2.41889, -4.32254
-7.27041, -1.05611, 5.33677
-4.04429, 2.15025, -5.23745
-2.5934, 1.60034, -3.87141
-4.60859, 2.00329, -3.35312
-1.3915, 2.13221, -0.408371
4.64199, -0.0779168, -3.64258
-4.1973, 1.964, -2.60646
5.52779, -1.46303, 7.62861
-3.77224, -0.577248, 5.71901
5.24624, -2.24123, 2.30722
-5.01206, 0.0312159, 7.16439
-5.59391, -0.0190547, 6.76521
-3.15208, 2.60905, -2.46071
-4.63849, -1.02225, 5.55369
1.41304, -2.51857, 2.63536
3.69908, -1.7059, 2.75952
-2.69093, 1.01231, -1.92621
5.43734, -0.14179, -5.82341
-1.01282, 2.38358, -2.63213
-3.40082, 3.53894, -3.82552
3.4261, -3.111, 1.99538
4.96849, -1.00452, -4.29115
4.08272, 1.41761, -5.19754
-4.23786, -0.136196, 4.41647
5.61374, 1.89936, -6.47443
5.62561, 0.141704, -4.55592
2.3197, -2.88188, 3.99029
-3.18469, 1.94331, -3.82115
-4.54342, 1.92458, -0.326914
2.6668, -1.78099, 0.909767
-3.52791, -0.327444, 5.45888
4.67606, -1.77388, 1.37224
-0.0185766, -2.59753, 0.27542
-5.81216, 0.393912, 4.95798
-4.41004, -0.0120963, 5.06906
3.14414, -2.01664, 3.10017
2.22914, -1.9699, 3.83069
1.54538, -2.03788, 2.92972
-7.28521, -0.544894, 5.26669
-5.5574, 0.167422, 4.4482
-2.16892, 1.88933, -2.83741
2.59903, -2.14644, 4.53423
2.34454, -2.12059, 2.41085
7.86616, 0.775676, -6.10102
-0.116957, -2.22527, 2.84419
-2.1799, 3.06772, -0.889862
2.98449, -2.07958, 4.31222
-5.06885, 1.99197, -5.74735
-0.310945, 0.380359, -5.90628
-0.605163, 2.01163, -0.670397
1.919, -1.59704, 6.55336
-3.29277, 1.99662, -3.24124
3.17306, -1.67047, 4.27888
2.31609, -1.34391, 3.26075
5.5965, -0.107588, -4.64101
5.77996, -0.271963, -6.27489
5.25584, -2.47803, 4.40787
3.47495, -2.43177, 3.11528
2.1677, -2.3493, 3.49695
-2.77332, 1.09359, -1.48291
-3.89363, 0.569985, 6.87511
1.14716, -1.4475, 3.6375
-4.99055, 0.408545, 4.6
-0.0481497, -0.703357, 4.27875
-3.70619, 2.91537, -4.12352
-4.9976, 0.482112, 3.64349
-1.18112, 1.19688, -3.04838
3.52115, -3.4175, 2.1246
-3.27698, 1.31206, -1.20921
3.97861, -2.8469, 3.56149
